ANO,BCG,PENTA,ROTA,MENINGOC,PNEUMO,POLIO,HEPB,IDHM,IDHM Renda,IDHM Educação,IDHM Longevidade,AREA_TERRITORIAL,PIB_PERCAPTA,DENSIDADE_DEMOGRAFICA,POPULACAO,POSTOS,mae_escolaridade_ens_medio,pop_urb(%),MACRORREGIAO_INT,PARTIDO PREFEITOS_INT
2021.0,85.50685425685425,100.0,95.51910361977174,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.639,0.639,0.505,0.822,405.034,27276.97,19.46,4704.0,98.0,34.0,35.4,0.0,4.0
2022.0,85.50685425685425,100.0,95.51910361977174,110.480549199085,98.8532110091743,107.70655270655271,100.0,0.639,0.639,0.505,0.822,405.034,27276.97,19.46,4704.0,98.0,34.0,35.4,0.0,4.0
2023.0,85.50685425685425,100.0,129.16666675,110.480549199085,110.44448509237219,107.70655270655271,100.0,0.639,0.639,0.505,0.822,405.034,27276.97,19.46,4704.0,98.0,34.0,35.4,0.0,4.0
2024.0,85.50685425685425,126.9759485926655,106.52777786111112,122.08333358333336,110.44448509237219,118.518518518519,113.4063143817545,0.639,0.639,0.505,0.822,405.034,27276.97,19.46,4704.0,98.0,34.0,35.4,0.0,4.0
2020.0,268.3333333333335,100.0,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,100.0,0.78,0.7945,0.705,0.839,144.181,68227.53,1026.47,111457.5,33.0,651.0,97.9,3.0,7.0
2021.0,95.83333345833333,87.0967741935484,117.6653439153439,122.08333358333336,121.38558201058203,96.50389086358356,100.0,0.78,0.7945,0.705,0.839,144.181,68227.53,1026.47,111457.5,33.0,651.0,97.9,3.0,7.0
2022.0,95.83333345833333,87.0967741935484,106.52777786111112,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.78,0.7945,0.705,0.839,144.181,68227.53,1026.47,111457.5,33.0,651.0,97.9,3.0,7.0
2023.0,75.70932556349206,126.9759485926655,140.824915824916,145.45454554545452,144.54365083531744,131.21597458391912,126.923076923077,0.78,0.7945,0.705,0.839,144.181,68227.53,1026.47,111457.5,33.0,651.0,97.9,3.0,7.0
2024.0,55.9503105590062,140.0,150.6881313131313,156.38888897222222,155.263157894737,131.21597458391912,140.0,0.78,0.7945,0.705,0.839,144.181,68227.53,1026.47,111457.5,33.0,651.0,97.9,3.0,7.0
2020.0,85.50685425685425,251.92307692307702,239.27045177045153,250.0,250.0,241.666666666667,251.92307692307702,0.613,0.604,0.461,0.822,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,0.0,7.0
2021.0,75.70932556349206,87.0967741935484,140.824915824916,156.38888897222222,132.142857142857,141.74107151190475,140.0,0.613,0.604,0.461,0.822,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,0.0,7.0
2022.0,145.2422175777439,100.0,50.26348435761521,53.6144578313253,52.77777802777778,53.125,61.77257512796453,0.613,0.604,0.461,0.822,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,0.0,7.0
2023.0,95.83333345833333,100.0,95.51910361977174,76.271186440678,98.8532110091743,96.50389086358356,100.0,0.613,0.604,0.461,0.822,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,0.0,7.0
2024.0,95.83333345833333,48.95833354166667,28.1105856250365,31.6455696202532,29.166667208333333,53.125,49.355158896825394,0.613,0.604,0.461,0.822,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,0.0,7.0
2020.0,95.83333345833333,87.0967741935484,73.6418511066398,76.271186440678,76.1904761904762,74.2857142857143,87.06016311118384,0.697,0.682,0.576,0.866,2600.969,45625.31,19.46,4704.0,98.0,34.0,83.1,6.0,4.0
2021.0,25.972222722222217,74.6815286624204,106.52777786111112,99.00087270830306,110.44448509237219,96.50389086358356,100.0,0.697,0.682,0.576,0.866,2600.969,45625.31,19.46,4704.0,98.0,34.0,83.1,6.0,4.0
2022.0,2.63157894736842,140.0,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.697,0.682,0.576,0.866,2600.969,45625.31,19.46,4704.0,98.0,34.0,83.1,6.0,4.0
2023.0,95.83333345833333,100.0,95.51910361977174,110.480549199085,98.8532110091743,96.50389086358356,100.0,0.697,0.682,0.576,0.866,2600.969,45625.31,19.46,4704.0,98.0,34.0,83.1,6.0,4.0
2024.0,95.83333345833333,113.513513513514,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,100.0,0.697,0.682,0.576,0.866,2600.969,45625.31,19.46,4704.0,98.0,34.0,83.1,6.0,4.0
2020.0,125.0,87.0967741935484,84.83330327080324,99.00087270830306,87.8787878787879,85.2941176470588,87.06016311118384,0.687,0.682,0.576,0.813,144.181,36271.065,19.46,4704.0,98.0,34.0,35.4,0.0,7.0
2021.0,114.53373015873015,113.513513513514,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.687,0.682,0.576,0.813,144.181,36271.065,19.46,4704.0,98.0,34.0,35.4,0.0,7.0
2022.0,104.98348072307598,126.9759485926655,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,87.06016311118384,0.687,0.682,0.576,0.813,144.181,36271.065,19.46,4704.0,98.0,34.0,35.4,0.0,7.0
2023.0,95.83333345833333,87.0967741935484,95.51910361977174,87.1754878072813,98.8532110091743,96.50389086358356,87.06016311118384,0.687,0.682,0.576,0.813,144.181,36271.065,19.46,4704.0,98.0,34.0,35.4,0.0,7.0
2024.0,55.9503105590062,87.0967741935484,84.83330327080324,76.271186440678,87.8787878787879,96.50389086358356,87.06016311118384,0.687,0.682,0.576,0.813,144.181,36271.065,19.46,4704.0,98.0,34.0,35.4,0.0,7.0
2020.0,46.1215513794482,113.513513513514,117.6653439153439,122.08333358333336,110.44448509237219,118.518518518519,113.4063143817545,0.715,0.7084999999999999,0.606,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,83.1,1.0,7.0
2021.0,104.98348072307598,113.513513513514,84.83330327080324,87.1754878072813,98.8532110091743,74.2857142857143,87.06016311118384,0.715,0.7084999999999999,0.606,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,83.1,1.0,7.0
2022.0,135.64380064380063,100.0,117.6653439153439,122.08333358333336,132.142857142857,107.70655270655271,100.0,0.715,0.7084999999999999,0.606,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,83.1,1.0,7.0
2023.0,104.98348072307598,113.513513513514,106.52777786111112,110.480549199085,98.8532110091743,107.70655270655271,113.4063143817545,0.715,0.7084999999999999,0.606,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,83.1,1.0,7.0
2024.0,114.53373015873015,87.0967741935484,50.26348435761521,41.666667,76.1904761904762,85.2941176470588,87.06016311118384,0.715,0.7084999999999999,0.606,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,83.1,1.0,7.0
2020.0,75.70932556349206,100.0,95.51910361977174,99.00087270830306,87.8787878787879,107.70655270655271,100.0,0.753,0.751,0.662,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,4.0,2.0
2021.0,95.83333345833333,126.9759485926655,62.5,76.271186440678,65.15151533333334,74.2857142857143,74.6913580246914,0.753,0.751,0.662,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,4.0,2.0
2022.0,183.333333333333,300.0,8.333333875,6.666666666666666e-07,7.91666725,6.775210084033615,140.0,0.753,0.751,0.662,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,4.0,2.0
2023.0,104.98348072307598,74.6815286624204,106.52777786111112,76.271186440678,110.44448509237219,96.50389086358356,87.06016311118384,0.753,0.751,0.662,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,4.0,2.0
2024.0,114.53373015873015,154.36868691035355,129.16666675,133.5763890138889,132.142857142857,164.28571436904764,166.666666666667,0.753,0.751,0.662,0.843,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,4.0,2.0
2020.0,114.53373015873015,87.0967741935484,84.83330327080324,65.0,76.1904761904762,85.2941176470588,87.06016311118384,0.697,0.7084999999999999,0.576,0.807,405.034,45625.31,19.46,4704.0,98.0,34.0,68.9,0.0,2.0
2021.0,85.50685425685425,74.6815286624204,129.16666675,122.08333358333336,121.38558201058203,118.518518518519,113.4063143817545,0.697,0.7084999999999999,0.576,0.807,405.034,45625.31,19.46,4704.0,98.0,34.0,68.9,0.0,2.0
2022.0,114.53373015873015,100.0,117.6653439153439,110.480549199085,121.38558201058203,118.518518518519,126.923076923077,0.697,0.7084999999999999,0.576,0.807,405.034,45625.31,19.46,4704.0,98.0,34.0,68.9,0.0,2.0
2023.0,145.2422175777439,74.6815286624204,106.52777786111112,122.08333358333336,110.44448509237219,74.2857142857143,74.6913580246914,0.697,0.7084999999999999,0.576,0.807,405.034,45625.31,19.46,4704.0,98.0,34.0,68.9,0.0,2.0
2024.0,183.333333333333,154.36868691035355,184.857142857143,133.5763890138889,179.2857142857145,154.78670634920644,154.72222230555556,0.697,0.7084999999999999,0.576,0.807,405.034,45625.31,19.46,4704.0,98.0,34.0,68.9,0.0,2.0
2020.0,75.70932556349206,61.9047619047619,95.51910361977174,99.00087270830306,98.8532110091743,85.2941176470588,61.77257512796453,0.65,0.646,0.5225,0.813,144.181,36271.065,19.46,4704.0,98.0,34.0,27.3,1.0,2.0
2021.0,15.3846153846154,100.0,150.6881313131313,145.45454554545452,144.54365083531744,118.518518518519,126.923076923077,0.65,0.646,0.5225,0.813,144.181,36271.065,19.46,4704.0,98.0,34.0,27.3,1.0,2.0
2022.0,46.1215513794482,74.6815286624204,300.0,350.0,300.0,300.0,300.0,0.65,0.646,0.5225,0.813,144.181,36271.065,19.46,4704.0,98.0,34.0,27.3,1.0,2.0
2023.0,114.53373015873015,100.0,50.26348435761521,65.0,52.77777802777778,107.70655270655271,100.0,0.65,0.646,0.5225,0.813,144.181,36271.065,19.46,4704.0,98.0,34.0,27.3,1.0,2.0
2024.0,104.98348072307598,61.9047619047619,84.83330327080324,65.0,87.8787878787879,63.3333333333333,61.77257512796453,0.65,0.646,0.5225,0.813,144.181,36271.065,19.46,4704.0,98.0,34.0,27.3,1.0,2.0
2020.0,95.83333345833333,87.0967741935484,106.52777786111112,87.1754878072813,98.8532110091743,74.2857142857143,87.06016311118384,0.66,0.682,0.534,0.766,1228.91,45625.31,19.46,4704.0,98.0,34.0,75.7,5.0,4.0
2021.0,65.69850288600288,100.0,84.83330327080324,87.1754878072813,87.8787878787879,74.2857142857143,74.6913580246914,0.66,0.682,0.534,0.766,1228.91,45625.31,19.46,4704.0,98.0,34.0,75.7,5.0,4.0
2022.0,85.50685425685425,74.6815286624204,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.66,0.682,0.534,0.766,1228.91,45625.31,19.46,4704.0,98.0,34.0,75.7,5.0,4.0
2023.0,95.83333345833333,154.36868691035355,129.16666675,169.20093795093794,132.142857142857,141.74107151190475,154.72222230555556,0.66,0.682,0.534,0.766,1228.91,45625.31,19.46,4704.0,98.0,34.0,75.7,5.0,4.0
2024.0,75.70932556349206,179.27158489658487,129.16666675,169.20093795093794,132.142857142857,175.52778920425976,179.87103174603178,0.66,0.682,0.534,0.766,1228.91,45625.31,19.46,4704.0,98.0,34.0,75.7,5.0,4.0
2020.0,75.70932556349206,113.513513513514,117.6653439153439,122.08333358333336,121.38558201058203,118.518518518519,113.4063143817545,0.687,0.692,0.5225,0.881,676.805,36271.065,19.46,4704.0,98.0,34.0,35.4,1.0,4.0
2021.0,155.102040816327,113.513513513514,95.51910361977174,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.687,0.692,0.5225,0.881,676.805,36271.065,19.46,4704.0,98.0,34.0,35.4,1.0,4.0
2022.0,104.98348072307598,100.0,73.6418511066398,65.0,76.1904761904762,53.125,49.355158896825394,0.687,0.692,0.5225,0.881,676.805,36271.065,19.46,4704.0,98.0,34.0,35.4,1.0,4.0
2023.0,114.53373015873015,126.9759485926655,117.6653439153439,156.38888897222222,121.38558201058203,131.21597458391912,126.923076923077,0.687,0.692,0.5225,0.881,676.805,36271.065,19.46,4704.0,98.0,34.0,35.4,1.0,4.0
2024.0,104.98348072307598,87.0967741935484,161.63690480357144,133.5763890138889,167.60912698412704,96.50389086358356,100.0,0.687,0.692,0.5225,0.881,676.805,36271.065,19.46,4704.0,98.0,34.0,35.4,1.0,4.0
2020.0,85.50685425685425,140.0,150.6881313131313,169.20093795093794,155.263157894737,131.21597458391912,140.0,0.697,0.725,0.534,0.86,144.181,45625.31,19.46,4704.0,98.0,34.0,35.4,1.0,16.0
2021.0,15.3846153846154,126.9759485926655,84.83330327080324,87.1754878072813,87.8787878787879,96.50389086358356,100.0,0.697,0.725,0.534,0.86,144.181,45625.31,19.46,4704.0,98.0,34.0,35.4,1.0,16.0
2022.0,46.1215513794482,61.9047619047619,62.5,53.6144578313253,65.15151533333334,74.2857142857143,74.6913580246914,0.697,0.725,0.534,0.86,144.181,45625.31,19.46,4704.0,98.0,34.0,35.4,1.0,16.0
2023.0,65.69850288600288,166.666666666667,150.6881313131313,122.08333358333336,167.60912698412704,164.28571436904764,166.666666666667,0.697,0.725,0.534,0.86,144.181,45625.31,19.46,4704.0,98.0,34.0,35.4,1.0,16.0
2024.0,95.83333345833333,87.0967741935484,129.16666675,122.08333358333336,132.142857142857,96.50389086358356,87.06016311118384,0.697,0.725,0.534,0.86,144.181,45625.31,19.46,4704.0,98.0,34.0,35.4,1.0,16.0
2020.0,155.102040816327,113.513513513514,106.52777786111112,99.00087270830306,110.44448509237219,107.70655270655271,113.4063143817545,0.772,0.776,0.705,0.855,676.805,78182.4,19.46,62543.0,98.0,428.5,90.5,0.0,2.0
2021.0,46.1215513794482,61.9047619047619,106.52777786111112,99.00087270830306,110.44448509237219,96.50389086358356,100.0,0.772,0.776,0.705,0.855,676.805,78182.4,19.46,62543.0,98.0,428.5,90.5,0.0,2.0
2022.0,85.50685425685425,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,74.2857142857143,74.6913580246914,0.772,0.776,0.705,0.855,676.805,78182.4,19.46,62543.0,98.0,428.5,90.5,0.0,2.0
2023.0,114.53373015873015,166.666666666667,206.1069023569024,243.75,216.0195707070709,175.52778920425976,166.666666666667,0.772,0.776,0.705,0.855,676.805,78182.4,19.46,62543.0,98.0,428.5,90.5,0.0,2.0
2024.0,95.83333345833333,100.0,84.83330327080324,87.1754878072813,98.8532110091743,107.70655270655271,100.0,0.772,0.776,0.705,0.855,676.805,78182.4,19.46,62543.0,98.0,428.5,90.5,0.0,2.0
2020.0,25.972222722222217,140.0,129.16666675,145.45454554545452,144.54365083531744,141.74107151190475,140.0,0.7244999999999999,0.734,0.62,0.834,144.181,45625.31,19.46,4704.0,98.0,34.0,54.1,0.0,2.0
2021.0,55.9503105590062,87.0967741935484,117.6653439153439,133.5763890138889,132.142857142857,118.518518518519,113.4063143817545,0.7244999999999999,0.734,0.62,0.834,144.181,45625.31,19.46,4704.0,98.0,34.0,54.1,0.0,2.0
2022.0,95.83333345833333,100.0,106.52777786111112,99.00087270830306,110.44448509237219,96.50389086358356,100.0,0.7244999999999999,0.734,0.62,0.834,144.181,45625.31,19.46,4704.0,98.0,34.0,54.1,0.0,2.0
2023.0,104.98348072307598,87.0967741935484,95.51910361977174,122.08333358333336,98.8532110091743,85.2941176470588,87.06016311118384,0.7244999999999999,0.734,0.62,0.834,144.181,45625.31,19.46,4704.0,98.0,34.0,54.1,0.0,2.0
2024.0,85.50685425685425,113.513513513514,95.51910361977174,110.480549199085,110.44448509237219,107.70655270655271,113.4063143817545,0.7244999999999999,0.734,0.62,0.834,144.181,45625.31,19.46,4704.0,98.0,34.0,54.1,0.0,2.0
2020.0,75.70932556349206,179.27158489658487,161.63690480357144,169.20093795093794,155.263157894737,164.28571436904764,179.87103174603178,0.706,0.7,0.563,0.866,405.034,27276.97,19.46,4704.0,98.0,34.0,16.4,1.0,2.0
2021.0,125.0,126.9759485926655,95.51910361977174,122.08333358333336,110.44448509237219,131.21597458391912,126.923076923077,0.706,0.7,0.563,0.866,405.034,27276.97,19.46,4704.0,98.0,34.0,16.4,1.0,2.0
2022.0,85.50685425685425,74.6815286624204,62.5,53.6144578313253,52.77777802777778,63.3333333333333,61.77257512796453,0.706,0.7,0.563,0.866,405.034,27276.97,19.46,4704.0,98.0,34.0,16.4,1.0,2.0
2023.0,95.83333345833333,126.9759485926655,129.16666675,99.00087270830306,132.142857142857,118.518518518519,126.923076923077,0.706,0.7,0.563,0.866,405.034,27276.97,19.46,4704.0,98.0,34.0,16.4,1.0,2.0
2024.0,85.50685425685425,87.0967741935484,95.51910361977174,99.00087270830306,87.8787878787879,85.2941176470588,87.06016311118384,0.706,0.7,0.563,0.866,405.034,27276.97,19.46,4704.0,98.0,34.0,16.4,1.0,2.0
2020.0,125.0,100.0,95.51910361977174,87.1754878072813,98.8532110091743,96.50389086358356,100.0,0.734,0.761,0.606,0.843,144.181,36271.065,19.46,4704.0,98.0,34.0,60.75,0.0,16.0
2021.0,35.1909184726522,87.0967741935484,73.6418511066398,65.0,76.1904761904762,63.3333333333333,61.77257512796453,0.734,0.761,0.606,0.843,144.181,36271.065,19.46,4704.0,98.0,34.0,60.75,0.0,16.0
2022.0,55.9503105590062,74.6815286624204,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.734,0.761,0.606,0.843,144.181,36271.065,19.46,4704.0,98.0,34.0,60.75,0.0,16.0
2023.0,125.0,100.0,95.51910361977174,110.480549199085,98.8532110091743,96.50389086358356,100.0,0.734,0.761,0.606,0.843,144.181,36271.065,19.46,4704.0,98.0,34.0,60.75,0.0,16.0
2024.0,125.0,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.734,0.761,0.606,0.843,144.181,36271.065,19.46,4704.0,98.0,34.0,60.75,0.0,16.0
2020.0,125.0,113.513513513514,84.83330327080324,87.1754878072813,87.8787878787879,96.50389086358356,113.4063143817545,0.687,0.743,0.5225,0.849,144.181,36271.065,19.46,4704.0,98.0,34.0,42.9,3.0,7.0
2021.0,65.69850288600288,48.95833354166667,106.52777786111112,87.1754878072813,98.8532110091743,85.2941176470588,87.06016311118384,0.687,0.743,0.5225,0.849,144.181,36271.065,19.46,4704.0,98.0,34.0,42.9,3.0,7.0
2022.0,125.0,126.9759485926655,106.52777786111112,87.1754878072813,98.8532110091743,96.50389086358356,100.0,0.687,0.743,0.5225,0.849,144.181,36271.065,19.46,4704.0,98.0,34.0,42.9,3.0,7.0
2023.0,104.98348072307598,166.666666666667,184.857142857143,145.45454554545452,179.2857142857145,175.52778920425976,166.666666666667,0.687,0.743,0.5225,0.849,144.181,36271.065,19.46,4704.0,98.0,34.0,42.9,3.0,7.0
2024.0,174.193548387097,113.513513513514,117.6653439153439,122.08333358333336,98.8532110091743,118.518518518519,113.4063143817545,0.687,0.743,0.5225,0.849,144.181,36271.065,19.46,4704.0,98.0,34.0,42.9,3.0,7.0
2020.0,300.0,140.0,117.6653439153439,145.45454554545452,121.38558201058203,141.74107151190475,140.0,0.66,0.658,0.534,0.807,405.034,36271.065,19.46,4704.0,98.0,34.0,60.75,5.0,7.0
2021.0,15.3846153846154,61.9047619047619,140.824915824916,145.45454554545452,144.54365083531744,131.21597458391912,126.923076923077,0.66,0.658,0.534,0.807,405.034,36271.065,19.46,4704.0,98.0,34.0,60.75,5.0,7.0
2022.0,145.2422175777439,126.9759485926655,73.6418511066398,76.271186440678,76.1904761904762,74.2857142857143,74.6913580246914,0.66,0.658,0.534,0.807,405.034,36271.065,19.46,4704.0,98.0,34.0,60.75,5.0,7.0
2023.0,114.53373015873015,154.36868691035355,172.91666670833334,190.6240981240981,167.60912698412704,164.28571436904764,154.72222230555556,0.66,0.658,0.534,0.807,405.034,36271.065,19.46,4704.0,98.0,34.0,60.75,5.0,7.0
2024.0,75.70932556349206,113.513513513514,117.6653439153439,133.5763890138889,121.38558201058203,107.70655270655271,113.4063143817545,0.66,0.658,0.534,0.807,405.034,36271.065,19.46,4704.0,98.0,34.0,60.75,5.0,7.0
2020.0,114.53373015873015,362.5,337.5,350.0,337.5,287.5,362.5,0.7244999999999999,0.751,0.606,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,7.0
2021.0,145.2422175777439,113.513513513514,62.5,76.271186440678,65.15151533333334,85.2941176470588,87.06016311118384,0.7244999999999999,0.751,0.606,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,7.0
2022.0,85.50685425685425,87.0967741935484,50.26348435761521,65.0,52.77777802777778,74.2857142857143,74.6913580246914,0.7244999999999999,0.751,0.606,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,7.0
2023.0,95.83333345833333,61.9047619047619,95.51910361977174,41.666667,87.8787878787879,63.3333333333333,61.77257512796453,0.7244999999999999,0.751,0.606,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,7.0
2024.0,85.50685425685425,61.9047619047619,50.26348435761521,53.6144578313253,52.77777802777778,63.3333333333333,61.77257512796453,0.7244999999999999,0.751,0.606,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,27.3,0.0,7.0
2020.0,35.1909184726522,100.0,106.52777786111112,76.271186440678,110.44448509237219,107.70655270655271,100.0,0.743,0.717,0.676,0.855,144.181,56792.915,145.6,4704.0,98.0,34.0,42.9,3.0,11.0
2021.0,65.69850288600288,113.513513513514,62.5,65.0,65.15151533333334,53.125,49.355158896825394,0.743,0.717,0.676,0.855,144.181,56792.915,145.6,4704.0,98.0,34.0,42.9,3.0,11.0
2022.0,95.83333345833333,100.0,140.824915824916,169.20093795093794,144.54365083531744,131.21597458391912,126.923076923077,0.743,0.717,0.676,0.855,144.181,56792.915,145.6,4704.0,98.0,34.0,42.9,3.0,11.0
2023.0,104.98348072307598,100.0,95.51910361977174,110.480549199085,98.8532110091743,107.70655270655271,100.0,0.743,0.717,0.676,0.855,144.181,56792.915,145.6,4704.0,98.0,34.0,42.9,3.0,11.0
2024.0,104.98348072307598,87.0967741935484,117.6653439153439,99.00087270830306,121.38558201058203,96.50389086358356,100.0,0.743,0.717,0.676,0.855,144.181,56792.915,145.6,4704.0,98.0,34.0,42.9,3.0,11.0
2020.0,166.18882275132276,113.513513513514,95.51910361977174,110.480549199085,98.8532110091743,118.518518518519,113.4063143817545,0.715,0.7,0.606,0.8705,144.181,36271.065,19.46,4704.0,98.0,34.0,38.9,2.0,2.0
2021.0,114.53373015873015,140.0,62.5,53.6144578313253,65.15151533333334,53.125,61.77257512796453,0.715,0.7,0.606,0.8705,144.181,36271.065,19.46,4704.0,98.0,34.0,38.9,2.0,2.0
2022.0,65.69850288600288,87.0967741935484,117.6653439153439,122.08333358333336,132.142857142857,131.21597458391912,126.923076923077,0.715,0.7,0.606,0.8705,144.181,36271.065,19.46,4704.0,98.0,34.0,38.9,2.0,2.0
2023.0,104.98348072307598,113.513513513514,106.52777786111112,122.08333358333336,110.44448509237219,118.518518518519,113.4063143817545,0.715,0.7,0.606,0.8705,144.181,36271.065,19.46,4704.0,98.0,34.0,38.9,2.0,2.0
2024.0,125.0,113.513513513514,117.6653439153439,122.08333358333336,121.38558201058203,118.518518518519,113.4063143817545,0.715,0.7,0.606,0.8705,144.181,36271.065,19.46,4704.0,98.0,34.0,38.9,2.0,2.0
2020.0,65.69850288600288,126.9759485926655,184.857142857143,180.8234127400794,192.5925925925926,131.21597458391912,126.923076923077,0.697,0.7,0.591,0.822,144.181,36271.065,19.46,4704.0,98.0,34.0,68.9,0.0,2.0
2021.0,55.9503105590062,74.6815286624204,117.6653439153439,122.08333358333336,121.38558201058203,107.70655270655271,113.4063143817545,0.697,0.7,0.591,0.822,144.181,36271.065,19.46,4704.0,98.0,34.0,68.9,0.0,2.0
2022.0,95.83333345833333,74.6815286624204,84.83330327080324,99.00087270830306,87.8787878787879,85.2941176470588,87.06016311118384,0.697,0.7,0.591,0.822,144.181,36271.065,19.46,4704.0,98.0,34.0,68.9,0.0,2.0
2023.0,125.0,126.9759485926655,117.6653439153439,110.480549199085,132.142857142857,131.21597458391912,126.923076923077,0.697,0.7,0.591,0.822,144.181,36271.065,19.46,4704.0,98.0,34.0,68.9,0.0,2.0
2024.0,95.83333345833333,179.27158489658487,206.1069023569024,203.25396825396825,192.5925925925926,175.52778920425976,166.666666666667,0.697,0.7,0.591,0.822,144.181,36271.065,19.46,4704.0,98.0,34.0,68.9,0.0,2.0
2020.0,95.83333345833333,113.513513513514,117.6653439153439,110.480549199085,121.38558201058203,107.70655270655271,113.4063143817545,0.687,0.666,0.576,0.834,1696.571,78182.4,19.46,4704.0,98.0,34.0,27.3,5.0,11.0
2021.0,65.69850288600288,87.0967741935484,106.52777786111112,110.480549199085,110.44448509237219,118.518518518519,113.4063143817545,0.687,0.666,0.576,0.834,1696.571,78182.4,19.46,4704.0,98.0,34.0,27.3,5.0,11.0
2022.0,55.9503105590062,48.95833354166667,106.52777786111112,110.480549199085,110.44448509237219,96.50389086358356,100.0,0.687,0.666,0.576,0.834,1696.571,78182.4,19.46,4704.0,98.0,34.0,27.3,5.0,11.0
2023.0,114.53373015873015,113.513513513514,129.16666675,190.6240981240981,132.142857142857,118.518518518519,113.4063143817545,0.687,0.666,0.576,0.834,1696.571,78182.4,19.46,4704.0,98.0,34.0,27.3,5.0,11.0
2024.0,55.9503105590062,233.333333333333,278.0257936507937,218.19444444444446,282.8869047619048,233.333333333333,234.55891330891313,0.687,0.666,0.576,0.834,1696.571,78182.4,19.46,4704.0,98.0,34.0,27.3,5.0,11.0
2020.0,166.18882275132276,126.9759485926655,129.16666675,122.08333358333336,132.142857142857,118.518518518519,126.923076923077,0.678,0.743,0.5225,0.828,405.034,36271.065,19.46,4704.0,98.0,34.0,97.9,1.0,7.0
2021.0,15.3846153846154,22.916666833333323,129.16666675,110.480549199085,132.142857142857,107.70655270655271,113.4063143817545,0.678,0.743,0.5225,0.828,405.034,36271.065,19.46,4704.0,98.0,34.0,97.9,1.0,7.0
2022.0,15.3846153846154,22.916666833333323,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.678,0.743,0.5225,0.828,405.034,36271.065,19.46,4704.0,98.0,34.0,97.9,1.0,7.0
2023.0,125.0,87.0967741935484,129.16666675,133.5763890138889,121.38558201058203,85.2941176470588,87.06016311118384,0.678,0.743,0.5225,0.828,405.034,36271.065,19.46,4704.0,98.0,34.0,97.9,1.0,7.0
2024.0,75.70932556349206,100.0,106.52777786111112,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.678,0.743,0.5225,0.828,405.034,36271.065,19.46,4704.0,98.0,34.0,97.9,1.0,7.0
2020.0,95.83333345833333,113.513513513514,150.6881313131313,122.08333358333336,144.54365083531744,85.2941176470588,113.4063143817545,0.7244999999999999,0.743,0.62,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,54.1,0.0,13.0
2021.0,95.83333345833333,87.0967741935484,140.824915824916,133.5763890138889,132.142857142857,131.21597458391912,140.0,0.7244999999999999,0.743,0.62,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,54.1,0.0,13.0
2022.0,114.53373015873015,100.0,73.6418511066398,87.1754878072813,76.1904761904762,85.2941176470588,87.06016311118384,0.7244999999999999,0.743,0.62,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,54.1,0.0,13.0
2023.0,125.0,33.12500033333333,39.9399399399399,31.6455696202532,41.66666704166666,30.000000149999998,32.91666683333333,0.7244999999999999,0.743,0.62,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,54.1,0.0,13.0
